# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
259721,1,6,20,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/20 L1_SingleMu7/25
272760,1,0,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
272760,11,11,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/1 L1_SingleMu5/1
272774,1,0,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
272774,10,10,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/1 L1_SingleMu7/1
272771,1,0,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
272771,4,11,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/1 L1_SingleMu5/1
272775,1,10,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/1 L1_SingleMu7/1
272775,119,11,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/1 L1_SingleMu5/1
272775,125,10,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/1 L1_SingleMu7/1
272776,1,10,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/1 L1_SingleMu7/1
272776,37,11,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/1 L1_SingleMu5/1
272776,48,10,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/1 L1_SingleMu7/1
272829,1,7,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/2 L1_SingleMu7/1
272828,1,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
272828,50,7,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/2 L1_SingleMu7/1
272827,1,0,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
272827,12,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
256925,1,4,75,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/75 L1_SingleMu5/75
256926,1,4,75,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/75 L1_SingleMu5/75
256926,41,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
260571,1,4,75,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/75 L1_SingleMu5/75
260568,None,None,1,HLT_Mu7p5_Track3p5_Jpsi_v2,OR,L1_SingleMu5 L1_SingleMu7
260572,1,4,75,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/75 L1_SingleMu5/75
260576,1,4,75,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/75 L1_SingleMu5/75
260577,1,4,75,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/75 L1_SingleMu5/75
260570,1,4,75,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/75 L1_SingleMu5/75
260575,1,4,75,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/75 L1_SingleMu5/75
272922,1,0,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
272922,19,5,6,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/40 L1_SingleMu5/6
272924,1,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
272927,1,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
272927,11,5,6,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/40 L1_SingleMu5/6
272927,64,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
272929,None,None,1,HLT_Mu7p5_Track3p5_Jpsi_v2,OR,L1_SingleMu5 L1_SingleMu7
272930,1,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
272930,17,5,6,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/40 L1_SingleMu5/6
272930,156,0,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
