# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
305338,1,1,430,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/430
305349,1,4,320,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/320
305336,1,0,0,HLT_Mu7p5_L2Mu2_Jpsi_v8/0,ONE,L1_DoubleMu0_SQ/0
305336,36,1,430,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/430
305341,1,1,430,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/430
305341,265,2,600,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/600
305341,381,3,290,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/290
305341,468,4,320,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/320
306240,1,2,430,HLT_Mu7p5_L2Mu2_Jpsi_v9/1,ONE,L1_DoubleMu0_SQ/430
325862,1,0,0,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/0
325861,1,0,0,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/0
316219,1,7,1720,HLT_Mu7p5_L2Mu2_Jpsi_v9/4,ONE,L1_DoubleMu0_SQ/430
316216,1,2,1720,HLT_Mu7p5_L2Mu2_Jpsi_v9/4,ONE,L1_DoubleMu0_SQ/430
316216,234,3,1720,HLT_Mu7p5_L2Mu2_Jpsi_v9/4,ONE,L1_DoubleMu0_SQ/430
316217,1,3,1720,HLT_Mu7p5_L2Mu2_Jpsi_v9/4,ONE,L1_DoubleMu0_SQ/430
316217,189,4,1720,HLT_Mu7p5_L2Mu2_Jpsi_v9/4,ONE,L1_DoubleMu0_SQ/430
316218,1,4,1720,HLT_Mu7p5_L2Mu2_Jpsi_v9/4,ONE,L1_DoubleMu0_SQ/430
316218,190,5,1720,HLT_Mu7p5_L2Mu2_Jpsi_v9/4,ONE,L1_DoubleMu0_SQ/430
316218,547,6,1720,HLT_Mu7p5_L2Mu2_Jpsi_v9/4,ONE,L1_DoubleMu0_SQ/430
316218,929,7,1720,HLT_Mu7p5_L2Mu2_Jpsi_v9/4,ONE,L1_DoubleMu0_SQ/430
316218,935,6,1720,HLT_Mu7p5_L2Mu2_Jpsi_v9/4,ONE,L1_DoubleMu0_SQ/430
316218,962,7,1720,HLT_Mu7p5_L2Mu2_Jpsi_v9/4,ONE,L1_DoubleMu0_SQ/430
317639,1,2,430,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/430
317640,1,2,1720,HLT_Mu7p5_L2Mu2_Jpsi_v10/4,ONE,L1_DoubleMu0_SQ/430
317640,279,3,1720,HLT_Mu7p5_L2Mu2_Jpsi_v10/4,ONE,L1_DoubleMu0_SQ/430
317640,424,4,1720,HLT_Mu7p5_L2Mu2_Jpsi_v10/4,ONE,L1_DoubleMu0_SQ/430
317640,718,5,1720,HLT_Mu7p5_L2Mu2_Jpsi_v10/4,ONE,L1_DoubleMu0_SQ/430
317641,1,5,1720,HLT_Mu7p5_L2Mu2_Jpsi_v10/4,ONE,L1_DoubleMu0_SQ/430
317641,246,6,1720,HLT_Mu7p5_L2Mu2_Jpsi_v10/4,ONE,L1_DoubleMu0_SQ/430
317641,607,7,1720,HLT_Mu7p5_L2Mu2_Jpsi_v10/4,ONE,L1_DoubleMu0_SQ/430
317641,686,6,1720,HLT_Mu7p5_L2Mu2_Jpsi_v10/4,ONE,L1_DoubleMu0_SQ/430
317641,756,7,1720,HLT_Mu7p5_L2Mu2_Jpsi_v10/4,ONE,L1_DoubleMu0_SQ/430
318651,1,2,430,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/430
316615,1,2,1720,HLT_Mu7p5_L2Mu2_Jpsi_v10/4,ONE,L1_DoubleMu0_SQ/430
316615,268,4,1720,HLT_Mu7p5_L2Mu2_Jpsi_v10/4,ONE,L1_DoubleMu0_SQ/430
316613,1,2,1720,HLT_Mu7p5_L2Mu2_Jpsi_v10/4,ONE,L1_DoubleMu0_SQ/430
316614,1,2,430,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/430
320673,1,13,1500,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/1500
320674,1,2,1500,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/1500
320674,14,8,1500,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/1500
325465,1,0,0,HLT_Mu7p5_L2Mu2_Jpsi_v10/0,ONE,L1_DoubleMu0_SQ/0
325464,1,0,0,HLT_Mu7p5_L2Mu2_Jpsi_v10/0,ONE,L1_DoubleMu0_SQ/0
306011,1,2,430,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/430
306017,1,2,430,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/430
306012,1,2,430,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/430
306012,10,11,0,HLT_Mu7p5_L2Mu2_Jpsi_v8/0,ONE,L1_DoubleMu0_SQ/0
